"purchase_id","Model","Price","Engine_Power","Transmission","Fuel_Type","Num_Additional_Options"
3309,"Riva",1300000,97,"MT","Petrol",1
3310,"Riva",2350000,127,"MT","Petrol",1
3311,"2114",2150000,112,"AT","Petrol",3
3312,"2111",1e+06,117,"MT","Petrol",2
3313,"Largus",2700000,127,"AT","Petrol",3
3314,"Riva",850000,127,"AT","Petrol",2
3315,"21099",2800000,117,"AT","Petrol",0
3316,"Priora",3100000,107,"MT","Petrol",2
3317,"Vesta",1250000,137,"MT","Petrol",3
3318,"Oka",1500000,132,"MT","Petrol",3
3319,"Riva",2150000,97,"MT","Petrol",2
3320,"Priora",2550000,132,"MT","Petrol",1
3321,"2112",850000,117,"MT","Petrol",2
3322,"Vesta",1050000,147,"MT","Diesel",3
3323,"Kalina",1e+06,117,"MT","Petrol",2
3324,"2114",3100000,127,"MT","Petrol",4
3325,"Niva Legend",2600000,127,"MT","Petrol",2
3326,"2115",2550000,92,"MT","Petrol",1
3327,"2113",3100000,107,"AT","Petrol",1
3328,"2115",1650000,127,"MT","Diesel",0
3329,"Priora",1e+06,147,"AT","Petrol",1
3330,"2111",2600000,137,"AT","Petrol",0
3331,"2110",2900000,117,"MT","Petrol",0
3332,"XRay",2200000,87,"MT","Petrol",2
3333,"2107",3150000,127,"MT","Petrol",1
3334,"Niva Travel",2650000,142,"AT","Petrol",2
3335,"2112",2350000,87,"MT","Petrol",0
3336,"Vesta",2300000,142,"AT","Petrol",1
3337,"21099",7e+05,112,"MT","Petrol",0
3338,"Riva",850000,97,"MT","Petrol",1
3339,"2111",1750000,122,"AT","Petrol",1
3340,"Vesta",9e+05,147,"AT","Petrol",0
3341,"XRay",2050000,137,"MT","Petrol",1
3342,"Niva Legend",2050000,127,"AT","Petrol",2
3343,"2113",1550000,132,"MT","Petrol",3
3344,"Niva Legend",2050000,102,"MT","Petrol",0
3345,"21099",2250000,127,"AT","Petrol",2
3346,"2111",2900000,142,"MT","Petrol",1
3347,"Samara",850000,97,"AT","Diesel",3
3348,"Niva Legend",2250000,97,"AT","Petrol",1
3349,"Priora",3200000,127,"AT","Petrol",2
3350,"Samara",2400000,127,"MT","Petrol",1
3351,"2109",9e+05,97,"MT","Petrol",3
3352,"Granta",2300000,87,"MT","Petrol",0
3353,"2112",850000,132,"AT","Petrol",0
3354,"2109",3050000,142,"AT","Petrol",1
3355,"2112",2200000,127,"MT","Petrol",1
3356,"2109",1900000,132,"AT","Petrol",4
3357,"2112",1750000,117,"AT","Petrol",3
3358,"Granta",1550000,97,"MT","Diesel",0
3359,"2113",3e+06,132,"AT","Petrol",1
3360,"2112",1100000,142,"MT","Petrol",5
3361,"2107",3100000,147,"MT","Petrol",2
3362,"21099",3200000,107,"AT","Petrol",0
3363,"2114",3200000,112,"MT","Petrol",2
3364,"2114",2800000,97,"MT","Petrol",1
3365,"2113",750000,87,"AT","Petrol",2
3366,"2107",1950000,127,"MT","Petrol",2
3367,"XRay",2250000,97,"MT","Petrol",0
3368,"Kalina",3100000,87,"AT","Petrol",5
3369,"Niva Legend",1350000,97,"AT","Petrol",2
3370,"Granta",2750000,132,"MT","Petrol",1
3371,"2107",1500000,102,"MT","Petrol",5
3372,"Vesta",2550000,87,"MT","Petrol",0
3373,"Kalina",2700000,112,"MT","Petrol",0
3374,"Vesta",3050000,102,"MT","Petrol",1
3375,"Niva Legend",2250000,142,"MT","Petrol",1
3376,"Largus",2950000,112,"MT","Petrol",2
3377,"2107",2200000,127,"AT","Petrol",1
3378,"Vesta",1600000,127,"MT","Petrol",1
3379,"2111",2100000,107,"AT","Petrol",1
3380,"Niva Legend",2900000,122,"AT","Petrol",3
3381,"2109",2700000,142,"AT","Petrol",0
3382,"2112",7e+05,107,"MT","Petrol",3
3383,"2111",3150000,127,"AT","Petrol",0
3384,"2110",2850000,147,"MT","Petrol",1
3385,"2111",1900000,137,"MT","Petrol",0
3386,"Priora",2550000,112,"MT","Petrol",1
3387,"Largus",2250000,142,"MT","Petrol",0
3388,"Priora",2200000,112,"AT","Petrol",2
3389,"2109",2450000,132,"MT","Petrol",2
3390,"21099",2600000,97,"AT","Petrol",3
3391,"Largus",1750000,87,"MT","Petrol",2
3392,"2109",1050000,87,"MT","Petrol",3
3393,"Samara",2350000,92,"MT","Petrol",2
3394,"Oka",1850000,122,"MT","Petrol",1
3395,"2107",1450000,132,"MT","Petrol",1
3396,"XRay",3e+06,142,"MT","Petrol",2
3397,"Riva",3150000,102,"MT","Petrol",2
3398,"2113",2750000,92,"MT","Petrol",0
3399,"2114",1800000,127,"AT","Petrol",2
3400,"Oka",2100000,147,"MT","Petrol",2
3401,"2115",2450000,122,"MT","Petrol",5
3402,"2109",2350000,92,"MT","Petrol",1
3403,"Priora",850000,137,"MT","Petrol",0
3404,"Granta",1750000,107,"MT","Petrol",3
3405,"Vesta",1550000,142,"MT","Petrol",3
3406,"2115",1900000,117,"MT","Petrol",0
3407,"Riva",1800000,127,"MT","Petrol",1
3408,"Granta",1850000,147,"MT","Petrol",0
3409,"Kalina",1700000,117,"MT","Petrol",0
3410,"2114",2450000,137,"MT","Petrol",1
3411,"2115",1200000,102,"MT","Petrol",1
3412,"21099",2300000,127,"MT","Petrol",4
3413,"2114",1550000,87,"MT","Petrol",4
3414,"Niva Legend",1050000,97,"MT","Petrol",3
3415,"2112",2450000,147,"MT","Petrol",1
3416,"Niva Travel",2250000,107,"MT","Petrol",4
3417,"2109",1400000,102,"AT","Petrol",2
3418,"Oka",1450000,137,"MT","Petrol",2
3419,"2109",1350000,122,"AT","Petrol",2
3420,"2111",1400000,102,"MT","Diesel",2
3421,"Niva Legend",2500000,142,"AT","Petrol",1
3422,"2111",1650000,142,"MT","Petrol",0
3423,"Vesta",2350000,102,"AT","Petrol",0
3424,"2113",2150000,127,"AT","Petrol",2
3425,"Kalina",2900000,92,"MT","Diesel",0
3426,"2110",2e+06,122,"AT","Petrol",5
3427,"Kalina",2450000,132,"MT","Petrol",4
3428,"2112",2700000,97,"MT","Petrol",1
3429,"Niva Travel",3100000,127,"AT","Petrol",3
3430,"Niva Legend",3200000,102,"MT","Petrol",5
3431,"Kalina",2350000,102,"MT","Petrol",1
3432,"2110",2600000,127,"AT","Petrol",0
3433,"Largus",2050000,137,"MT","Petrol",2
3434,"2114",2e+06,102,"MT","Petrol",0
3435,"Niva Legend",1050000,107,"AT","Petrol",2
3436,"2113",3200000,137,"MT","Petrol",2
3437,"2114",1200000,87,"MT","Petrol",1
3438,"Largus",1150000,112,"MT","Petrol",4
3439,"XRay",1900000,92,"MT","Petrol",4
3440,"Priora",2700000,102,"MT","Petrol",5
3441,"2110",950000,87,"MT","Diesel",2
3442,"2113",1600000,117,"MT","Petrol",1
3443,"Riva",2e+06,127,"MT","Petrol",1
3444,"Riva",2650000,127,"AT","Petrol",4
3445,"Samara",1650000,107,"MT","Petrol",4
3446,"Niva Legend",2700000,112,"AT","Petrol",0
3447,"2112",2850000,142,"AT","Petrol",2
3448,"21099",950000,87,"MT","Petrol",0
3449,"Samara",1500000,117,"MT","Petrol",0
3450,"XRay",2400000,137,"AT","Petrol",2
3451,"Largus",1550000,137,"AT","Petrol",1
3452,"XRay",1500000,87,"AT","Diesel",1
3453,"Oka",2500000,97,"MT","Petrol",3
3454,"Largus",2750000,112,"MT","Petrol",4
3455,"Samara",1500000,117,"MT","Petrol",1
3456,"Priora",1900000,142,"AT","Petrol",3
3457,"2115",950000,122,"MT","Petrol",1
3458,"Samara",1450000,92,"MT","Petrol",3
3459,"2110",3150000,97,"MT","Petrol",1
3460,"Vesta",2200000,147,"MT","Petrol",1
3461,"2107",2650000,102,"MT","Diesel",1
3462,"2107",3100000,107,"MT","Petrol",3
3463,"Priora",3050000,97,"MT","Petrol",3
3464,"Riva",2650000,107,"MT","Petrol",4
3465,"2110",1300000,97,"MT","Petrol",2
3466,"Niva Legend",1150000,137,"AT","Petrol",3
3467,"2107",3150000,122,"MT","Petrol",1
3468,"2113",2550000,127,"MT","Petrol",2
3469,"2107",3100000,117,"MT","Petrol",2
3470,"Vesta",3200000,117,"MT","Petrol",2
3471,"2113",2500000,127,"AT","Petrol",0
3472,"2112",1050000,127,"MT","Petrol",2
3473,"2112",1700000,112,"MT","Petrol",0
3474,"Oka",2750000,137,"MT","Petrol",1
3475,"2110",2300000,122,"AT","Petrol",3
3476,"2110",1100000,142,"MT","Petrol",5
3477,"2115",2950000,127,"AT","Petrol",1
3478,"Niva Legend",2300000,127,"MT","Petrol",2
3479,"Granta",2500000,87,"AT","Petrol",1
3480,"2107",1300000,137,"MT","Petrol",4
3481,"Oka",1800000,102,"MT","Petrol",2
3482,"2115",2500000,127,"MT","Petrol",0
3483,"2115",3150000,127,"MT","Diesel",1
3484,"Niva Legend",1550000,107,"MT","Petrol",1
3485,"2109",2900000,122,"MT","Petrol",1
3486,"Kalina",1400000,137,"AT","Diesel",1
3487,"Samara",1500000,142,"MT","Petrol",2
3488,"XRay",1250000,102,"MT","Petrol",0
3489,"Riva",1750000,107,"AT","Petrol",2
3490,"2109",1400000,107,"MT","Petrol",1
3491,"2107",1950000,102,"AT","Petrol",3
3492,"Niva Travel",2350000,97,"MT","Petrol",1
3493,"2107",2400000,147,"AT","Petrol",5
3494,"2112",2950000,112,"MT","Diesel",3
3495,"2114",1500000,132,"AT","Petrol",5
3496,"2110",1200000,87,"AT","Petrol",1
3497,"21099",3100000,102,"MT","Petrol",0
3498,"Niva Legend",1400000,122,"MT","Petrol",3
3499,"2113",1400000,97,"MT","Petrol",0
3500,"2110",1300000,142,"AT","Petrol",1
3501,"2115",2750000,117,"MT","Petrol",3
3502,"2110",7e+05,102,"AT","Petrol",2
3503,"Niva Legend",2850000,107,"MT","Petrol",4
3504,"Oka",1150000,137,"MT","Petrol",2
3505,"XRay",1550000,142,"MT","Petrol",0
3506,"Priora",2450000,142,"MT","Petrol",1
3507,"Samara",2e+06,117,"MT","Petrol",0
3508,"Largus",2100000,117,"MT","Diesel",0
3509,"2112",2250000,142,"AT","Petrol",0
3510,"2112",2250000,127,"AT","Petrol",1
3511,"2110",1750000,127,"MT","Diesel",2
3512,"21099",950000,127,"MT","Petrol",3
3513,"2109",1700000,97,"AT","Petrol",0
3514,"2115",2e+06,132,"MT","Petrol",4
3515,"Kalina",1300000,132,"MT","Petrol",3
3516,"2112",950000,87,"MT","Petrol",1
3517,"Samara",1100000,117,"MT","Petrol",1
3518,"Samara",3100000,117,"AT","Petrol",1
3519,"2107",2800000,87,"MT","Petrol",0
3520,"Kalina",2950000,87,"MT","Petrol",4
3521,"2114",1e+06,97,"MT","Petrol",4
3522,"2110",1950000,92,"MT","Petrol",1
3523,"2114",2450000,122,"MT","Petrol",2
3524,"XRay",2900000,127,"MT","Petrol",4
3525,"Niva Travel",2800000,112,"MT","Petrol",3
3526,"2113",2950000,132,"AT","Diesel",1
3527,"Niva Travel",2950000,122,"MT","Petrol",1
3528,"Granta",2900000,132,"AT","Petrol",2
3529,"Largus",750000,122,"MT","Petrol",2
3530,"Niva Legend",3e+06,112,"MT","Petrol",2
3531,"21099",2500000,107,"MT","Petrol",1
3532,"XRay",1800000,92,"AT","Petrol",1
3533,"XRay",1500000,147,"MT","Petrol",2
3534,"2113",9e+05,97,"AT","Petrol",3
3535,"2111",3150000,132,"MT","Petrol",1
3536,"Niva Legend",2e+06,127,"AT","Petrol",3
3537,"2115",3e+06,87,"MT","Petrol",3
3538,"2111",1300000,147,"MT","Petrol",1
3539,"Oka",2750000,102,"MT","Petrol",1
3540,"Kalina",9e+05,122,"MT","Petrol",2
3541,"Kalina",1250000,107,"MT","Petrol",2
3542,"2110",1900000,87,"MT","Petrol",0
3543,"2112",1500000,132,"MT","Petrol",1
3544,"Niva Travel",2950000,122,"MT","Petrol",1
3545,"Priora",2350000,137,"AT","Petrol",5
3546,"Niva Legend",2050000,97,"MT","Petrol",1
3547,"2109",2e+06,112,"MT","Petrol",2
3548,"2112",1100000,122,"MT","Petrol",0
3549,"XRay",1950000,142,"AT","Petrol",1
3550,"Niva Travel",2450000,142,"MT","Petrol",0
3551,"Niva Travel",1250000,102,"MT","Petrol",0
3552,"Oka",2850000,137,"AT","Petrol",3
3553,"Vesta",2300000,132,"MT","Diesel",1
3554,"2112",750000,127,"AT","Petrol",3
3555,"Niva Legend",2700000,92,"MT","Petrol",1
3556,"2114",3e+06,132,"MT","Petrol",3
3557,"21099",1450000,112,"MT","Petrol",2
3558,"Granta",2550000,117,"MT","Petrol",5
3559,"2107",950000,132,"MT","Petrol",0
3560,"2113",1850000,117,"MT","Petrol",0
3561,"Niva Legend",8e+05,102,"MT","Petrol",4
3562,"2114",1100000,97,"AT","Petrol",2
3563,"Samara",1850000,142,"MT","Petrol",3
3564,"Riva",2400000,122,"MT","Diesel",2
3565,"2110",750000,107,"MT","Petrol",4
3566,"Samara",2650000,127,"MT","Petrol",0
3567,"2115",950000,137,"AT","Petrol",1
3568,"Oka",7e+05,132,"MT","Petrol",1
3569,"2114",1950000,102,"AT","Petrol",1
3570,"Kalina",2200000,97,"MT","Petrol",0
3571,"Niva Travel",2500000,132,"MT","Petrol",2
3572,"2114",950000,107,"MT","Petrol",1
3573,"Samara",2650000,122,"MT","Petrol",3
3574,"2114",1250000,92,"AT","Petrol",3
3575,"2113",2950000,92,"AT","Petrol",3
3576,"2114",2950000,132,"AT","Petrol",3
3577,"2109",1400000,142,"MT","Petrol",1
3578,"Priora",2350000,142,"MT","Petrol",0
3579,"Largus",9e+05,127,"AT","Petrol",1
3580,"Niva Legend",2550000,112,"MT","Petrol",1
3581,"Oka",8e+05,132,"MT","Petrol",2
3582,"2107",2450000,107,"MT","Petrol",1
3583,"Riva",3200000,87,"AT","Petrol",0
3584,"2111",2200000,97,"AT","Petrol",2
3585,"Oka",2850000,127,"AT","Petrol",0
3586,"2112",3150000,87,"MT","Petrol",2
3587,"2112",1850000,132,"AT","Petrol",1
3588,"Granta",2800000,122,"AT","Diesel",2
3589,"Vesta",1550000,112,"AT","Petrol",1
3590,"Priora",1350000,102,"AT","Petrol",3
3591,"2113",750000,132,"MT","Petrol",2
3592,"2111",8e+05,142,"MT","Diesel",3
3593,"Riva",2400000,132,"MT","Petrol",3
3594,"Riva",3050000,102,"MT","Petrol",5
3595,"2107",1300000,132,"MT","Petrol",2
3596,"Largus",1900000,107,"AT","Petrol",4
3597,"Niva Travel",2350000,147,"MT","Petrol",3
3598,"Niva Travel",1500000,92,"AT","Petrol",2
3599,"2110",1750000,97,"MT","Petrol",4
3600,"2113",950000,102,"MT","Petrol",0
3601,"Samara",2550000,112,"MT","Petrol",3
3602,"Samara",3e+06,127,"MT","Diesel",2
3603,"Riva",1100000,112,"MT","Diesel",4
3604,"Largus",1650000,107,"MT","Petrol",0
3605,"21099",8e+05,137,"MT","Petrol",3
3606,"2111",2550000,137,"AT","Petrol",1
3607,"Oka",950000,117,"AT","Petrol",1
3608,"21099",750000,147,"AT","Petrol",0
3609,"Vesta",8e+05,112,"MT","Petrol",2
3610,"Kalina",2750000,117,"MT","Petrol",2
3611,"2113",2e+06,112,"MT","Petrol",2
3612,"Samara",3100000,147,"AT","Petrol",1
3613,"2114",1750000,142,"MT","Petrol",0
3614,"2114",1700000,112,"MT","Petrol",3
3615,"Granta",2e+06,137,"MT","Petrol",5
3616,"Niva Travel",1250000,122,"MT","Petrol",0
3617,"2109",1700000,102,"MT","Petrol",0
3618,"2114",3050000,127,"MT","Petrol",2
3619,"Oka",1950000,137,"AT","Petrol",0
3620,"Vesta",2900000,102,"MT","Diesel",3
3621,"Oka",1450000,137,"MT","Petrol",4
3622,"Niva Legend",1050000,92,"AT","Petrol",2
3623,"Oka",1850000,87,"MT","Petrol",2
3624,"Granta",1350000,142,"AT","Petrol",1
3625,"2110",2350000,92,"AT","Diesel",2
3626,"2109",2300000,102,"MT","Petrol",1
3627,"XRay",750000,97,"MT","Petrol",1
3628,"2112",1500000,142,"MT","Petrol",3
3629,"Kalina",9e+05,147,"AT","Petrol",1
3630,"21099",1550000,137,"MT","Petrol",1
3631,"2109",2100000,112,"MT","Petrol",3
3632,"2112",1e+06,87,"AT","Petrol",1
3633,"Samara",2800000,132,"MT","Petrol",3
3634,"2111",2700000,137,"MT","Petrol",0
3635,"21099",2300000,102,"AT","Petrol",2
3636,"Granta",9e+05,142,"MT","Petrol",3
3637,"Largus",1650000,132,"MT","Petrol",0
3638,"21099",2050000,87,"MT","Petrol",3
3639,"Niva Legend",1450000,112,"MT","Petrol",2
3640,"2109",2300000,112,"MT","Petrol",2
3641,"2113",1500000,112,"MT","Petrol",4
3642,"Riva",750000,92,"MT","Petrol",0
3643,"Niva Travel",9e+05,117,"MT","Petrol",1
3644,"21099",1900000,87,"MT","Petrol",3
3645,"2115",2e+06,87,"AT","Petrol",1
3646,"21099",1250000,147,"AT","Petrol",2
3647,"2112",1500000,102,"MT","Petrol",3
3648,"Largus",1e+06,102,"AT","Petrol",1
3649,"2112",3050000,112,"MT","Petrol",1
3650,"Riva",2800000,117,"AT","Diesel",2
3651,"Granta",3150000,92,"AT","Petrol",1
3652,"Vesta",3150000,142,"AT","Diesel",3
3653,"Largus",2100000,132,"AT","Petrol",2
3654,"Kalina",1350000,127,"MT","Petrol",1
3655,"Oka",1700000,87,"MT","Petrol",0
3656,"Vesta",2e+06,142,"MT","Petrol",2
3657,"2110",7e+05,117,"MT","Diesel",0
3658,"2112",3150000,92,"MT","Petrol",1
3659,"Niva Travel",3e+06,102,"MT","Petrol",0
3660,"2114",7e+05,127,"AT","Petrol",1
3661,"Riva",1200000,127,"MT","Petrol",3
3662,"2113",2800000,147,"MT","Petrol",1
3663,"Riva",1200000,117,"MT","Petrol",2
3664,"2110",1500000,102,"MT","Petrol",3
3665,"Largus",2900000,142,"MT","Diesel",2
3666,"Samara",3050000,102,"MT","Petrol",2
3667,"2113",1950000,117,"MT","Petrol",3
3668,"2112",1650000,87,"MT","Petrol",3
3669,"2113",2900000,147,"MT","Petrol",1
3670,"XRay",1500000,112,"AT","Petrol",4
3671,"2109",1350000,147,"MT","Petrol",0
3672,"Niva Legend",2450000,142,"AT","Petrol",5
3673,"Largus",750000,127,"AT","Petrol",0
3674,"2110",2150000,107,"MT","Petrol",2
3675,"2114",1300000,112,"AT","Petrol",1
3676,"XRay",7e+05,127,"MT","Petrol",4
3677,"2115",1150000,142,"MT","Petrol",1
3678,"XRay",2950000,112,"MT","Petrol",0
3679,"Niva Travel",2800000,147,"MT","Petrol",3
3680,"2107",2650000,107,"AT","Petrol",1
3681,"2114",2250000,142,"MT","Petrol",1
3682,"2109",2150000,102,"MT","Petrol",1
3683,"2114",1400000,107,"MT","Petrol",0
3684,"21099",3050000,102,"AT","Petrol",0
3685,"Vesta",850000,137,"AT","Petrol",1
3686,"Samara",2750000,102,"MT","Petrol",1
3687,"XRay",7e+05,87,"AT","Petrol",4
3688,"2110",2350000,102,"AT","Petrol",5
3689,"2107",1500000,102,"MT","Petrol",1
3690,"Largus",2800000,87,"MT","Petrol",0
3691,"2111",1e+06,147,"AT","Petrol",4
3692,"2107",1e+06,117,"AT","Petrol",2
3693,"Niva Legend",1150000,127,"MT","Petrol",5
3694,"2109",3200000,97,"MT","Petrol",1
3695,"2109",3100000,107,"MT","Petrol",4
3696,"Granta",1500000,137,"MT","Petrol",1
3697,"Oka",2950000,137,"MT","Petrol",2
3698,"Largus",1800000,117,"MT","Petrol",1
3699,"Niva Travel",1450000,117,"MT","Petrol",2
3700,"2115",1600000,142,"AT","Diesel",3
3701,"2112",2600000,117,"AT","Petrol",1
3702,"21099",1850000,117,"MT","Petrol",1
3703,"2113",3050000,137,"AT","Petrol",1
3704,"XRay",1800000,97,"MT","Petrol",0
3705,"Largus",1800000,132,"MT","Petrol",2
3706,"2113",7e+05,112,"AT","Petrol",0
3707,"Riva",1850000,147,"MT","Petrol",2
3708,"Largus",2200000,137,"AT","Petrol",1
3709,"Kalina",2750000,107,"MT","Diesel",1
3710,"2109",9e+05,102,"MT","Petrol",1
3711,"Niva Travel",2100000,122,"MT","Petrol",2
3712,"2107",3e+06,97,"AT","Petrol",4
3713,"Niva Travel",1850000,87,"MT","Petrol",0
3714,"Vesta",1350000,87,"MT","Diesel",0
3715,"21099",1200000,142,"MT","Diesel",1
3716,"Riva",2550000,107,"MT","Petrol",2
3717,"2109",850000,147,"MT","Petrol",1
3718,"Vesta",2400000,127,"MT","Petrol",2
3719,"Granta",1300000,142,"MT","Diesel",2
3720,"2107",2050000,117,"MT","Petrol",0
3721,"Kalina",2800000,97,"MT","Diesel",0
3722,"Riva",2550000,132,"AT","Petrol",0
3723,"Niva Travel",1150000,147,"AT","Petrol",2
3724,"2112",2650000,132,"MT","Petrol",2
3725,"2112",9e+05,127,"MT","Petrol",1
3726,"2110",2100000,142,"AT","Diesel",0
3727,"2112",2950000,132,"MT","Petrol",1
3728,"21099",1400000,127,"AT","Diesel",2
3729,"Oka",2500000,107,"MT","Petrol",0
3730,"2110",1650000,142,"MT","Petrol",1
3731,"2112",1450000,107,"MT","Diesel",3
3732,"Oka",2250000,117,"MT","Petrol",3
3733,"2113",1750000,117,"AT","Petrol",0
3734,"Niva Legend",2500000,137,"MT","Petrol",2
3735,"2114",3200000,122,"MT","Petrol",4
3736,"Samara",1800000,132,"AT","Petrol",0
3737,"Vesta",1750000,147,"MT","Petrol",2
3738,"21099",2250000,142,"AT","Petrol",2
3739,"2112",1400000,122,"MT","Petrol",0
3740,"21099",2500000,92,"MT","Petrol",0
3741,"2113",1850000,92,"MT","Petrol",1
3742,"Priora",1600000,87,"MT","Petrol",3
3743,"Priora",2750000,127,"MT","Petrol",0
3744,"2114",2700000,107,"MT","Diesel",2
3745,"Riva",2550000,92,"MT","Petrol",2
3746,"Granta",2500000,147,"MT","Petrol",2
3747,"Vesta",2200000,102,"AT","Petrol",1
3748,"2107",2400000,87,"MT","Petrol",2
3749,"2114",2450000,137,"MT","Petrol",0
3750,"2112",1400000,127,"MT","Petrol",0
3751,"2107",1250000,147,"AT","Petrol",1
3752,"Largus",3e+06,132,"MT","Petrol",2
3753,"2111",2400000,102,"MT","Petrol",1
3754,"Riva",750000,102,"MT","Petrol",2
3755,"XRay",1600000,117,"AT","Petrol",1
3756,"Niva Legend",2750000,87,"MT","Petrol",1
3757,"Samara",1550000,122,"MT","Petrol",2
3758,"XRay",2850000,142,"MT","Petrol",0
3759,"2109",2550000,132,"MT","Petrol",0
3760,"2111",1100000,92,"MT","Petrol",0
3761,"Samara",2900000,97,"MT","Petrol",2
3762,"2107",1150000,92,"AT","Petrol",0
3763,"Kalina",2800000,137,"MT","Petrol",3
3764,"XRay",2450000,92,"MT","Petrol",2
3765,"2113",2550000,87,"MT","Petrol",4
3766,"Samara",3100000,137,"MT","Petrol",3
3767,"2115",1250000,137,"AT","Petrol",0
3768,"2115",750000,92,"AT","Petrol",0
3769,"Samara",2900000,137,"AT","Diesel",1
3770,"Niva Travel",750000,137,"MT","Petrol",2
3771,"2107",2600000,102,"MT","Diesel",1
3772,"Niva Travel",2650000,97,"MT","Petrol",0
3773,"2107",2150000,117,"MT","Petrol",4
3774,"2113",1350000,122,"AT","Diesel",2
3775,"Granta",1200000,137,"MT","Diesel",2
3776,"Riva",1350000,122,"AT","Petrol",4
3777,"Oka",1700000,127,"MT","Petrol",1
3778,"Largus",1300000,132,"AT","Petrol",2
3779,"2115",1650000,107,"MT","Petrol",3
3780,"2114",3150000,122,"AT","Petrol",1
3781,"Oka",2700000,142,"MT","Petrol",1
3782,"Priora",2100000,117,"AT","Petrol",1
3783,"Samara",8e+05,117,"MT","Petrol",0
3784,"Riva",2200000,92,"MT","Petrol",1
3785,"Niva Travel",750000,142,"MT","Petrol",1
3786,"Riva",1150000,147,"AT","Petrol",1
3787,"2115",1650000,117,"MT","Petrol",2
3788,"Vesta",750000,102,"MT","Petrol",2
3789,"Vesta",3050000,132,"MT","Petrol",0
3790,"21099",1550000,87,"MT","Petrol",2
3791,"Largus",9e+05,122,"MT","Petrol",1
3792,"2109",1550000,147,"MT","Petrol",2
3793,"2110",1450000,142,"MT","Diesel",2
3794,"2113",2300000,122,"MT","Petrol",1
3795,"Kalina",3e+06,137,"AT","Petrol",0
3796,"2110",750000,87,"MT","Diesel",2
3797,"2115",3050000,107,"AT","Petrol",3
3798,"Niva Travel",2900000,117,"MT","Petrol",0
3799,"Niva Legend",8e+05,147,"MT","Petrol",0
3800,"Vesta",1550000,87,"AT","Petrol",5
3801,"2111",9e+05,117,"MT","Petrol",2
3802,"Samara",1e+06,147,"MT","Petrol",0
3803,"2111",2400000,87,"MT","Petrol",2
3804,"2107",2150000,117,"MT","Petrol",2
3805,"XRay",1150000,102,"MT","Petrol",1
3806,"Oka",2450000,97,"MT","Petrol",0
3807,"2115",1350000,117,"MT","Petrol",0
3808,"2107",2300000,117,"AT","Petrol",2
3809,"Niva Travel",1350000,92,"AT","Petrol",3
3810,"XRay",2650000,102,"AT","Petrol",0
3811,"Niva Legend",1e+06,142,"AT","Diesel",4
3812,"2114",750000,132,"MT","Petrol",0
3813,"Kalina",7e+05,147,"AT","Petrol",1
3814,"2109",1100000,142,"MT","Petrol",3
3815,"Kalina",1700000,122,"MT","Petrol",3
3816,"Priora",2100000,147,"AT","Petrol",1
3817,"2109",7e+05,87,"MT","Petrol",0
3818,"Largus",3150000,122,"MT","Petrol",1
3819,"21099",3050000,147,"MT","Petrol",0
3820,"Largus",2900000,112,"MT","Petrol",1
3821,"Niva Travel",1350000,112,"MT","Petrol",0
3822,"2109",3200000,127,"AT","Diesel",3
3823,"21099",2850000,132,"MT","Petrol",3
3824,"Niva Legend",1550000,92,"AT","Petrol",4
3825,"XRay",2900000,107,"AT","Petrol",2
3826,"Samara",2100000,102,"MT","Petrol",1
3827,"2115",1700000,92,"AT","Petrol",0
3828,"2112",2600000,102,"AT","Petrol",5
3829,"2111",2750000,132,"MT","Petrol",1
