purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options
2851,199945,54,M,300000.0,2022-02-01,нижегородская область,21099,850000.0,122,MT,Petrol,2
2852,201235,56,M,240000.0,2021-07-01,самарская область,2114,1700000.0,132,AT,Petrol,2
2853,199865,60,M,240000.0,2022-12-01,республика марий эл,vesta,1050000.0,92,MT,Petrol,0
2854,198882,49,M,382000.0,2023-01-01,удмуртская республика,largus,1000000.0,107,AT,Diesel,3
2855,201668,40,M,484000.0,2023-03-01,саратовская область,granta,1550000.0,117,MT,Petrol,4
2856,201621,53,M,361000.0,2022-05-01,пермский край,niva travel,2350000.0,147,AT,Petrol,0
2857,197942,51,M,817000.0,2023-04-01,республика мордовия,xray,2850000.0,87,AT,Petrol,2
2858,202023,42,M,694000.0,2022-11-01,пермский край,priora,1250000.0,117,MT,Petrol,2
2859,198494,43,M,240000.0,2021-01-01,республика татарстан,niva travel,1500000.0,87,MT,Petrol,1
2860,200474,55,M,502000.0,2022-10-01,оренбургская область,2115,1550000.0,102,MT,Petrol,4
2861,199089,58,F,240000.0,2022-10-01,оренбургская область,2114,2150000.0,97,MT,Petrol,1
2862,198368,57,M,263000.0,2023-01-01,кировская область,priora,1850000.0,122,MT,Petrol,3
2863,199201,43,M,341000.0,2021-12-01,республика башкортостан,kalina,1500000.0,147,MT,Petrol,3
2864,200315,42,F,373000.0,2021-04-01,республика татарстан,21099,1300000.0,97,MT,Petrol,2
2865,199863,45,M,591000.0,2023-07-01,пермский край,granta,2200000.0,102,AT,Petrol,2
2866,200254,48,M,256000.0,2022-01-01,республика татарстан,priora,2100000.0,107,MT,Petrol,2
2867,198532,53,M,300000.0,2021-09-01,республика башкортостан,21099,1700000.0,112,MT,Petrol,0
2868,201342,58,M,324000.0,2023-08-01,республика татарстан,niva legend,1150000.0,122,MT,Diesel,1
2869,200360,44,M,389000.0,2022-02-01,республика татарстан,samara,3150000.0,117,MT,Petrol,3
2870,197656,49,M,297000.0,2021-06-01,удмуртская республика,priora,3050000.0,142,AT,Petrol,1
2871,198845,54,M,331000.0,2022-11-01,республика башкортостан,2109,1750000.0,132,AT,Petrol,0
2872,200019,52,M,240000.0,2021-11-01,самарская область,2110,2900000.0,142,MT,Petrol,1
2873,202261,53,M,258000.0,2023-12-01,республика башкортостан,21099,1100000.0,112,MT,Petrol,0
2874,197887,52,M,240000.0,2022-01-01,удмуртская республика,2111,2000000.0,132,MT,Petrol,0
2875,198157,46,M,240000.0,2021-05-01,оренбургская область,samara,2700000.0,112,MT,Petrol,1
2876,198791,58,M,407000.0,2021-05-01,самарская область,niva legend,1900000.0,97,MT,Petrol,2
2877,200448,51,M,391000.0,2021-03-01,оренбургская область,2115,700000.0,92,AT,Diesel,2
2878,200656,50,M,565000.0,2023-04-01,республика татарстан,niva legend,1200000.0,127,AT,Petrol,1
2879,198570,58,M,285000.0,2022-04-01,нижегородская область,2109,1400000.0,97,MT,Petrol,4
2880,201464,52,M,503000.0,2023-01-01,республика мордовия,samara,1850000.0,132,MT,Petrol,1
2881,199678,45,M,430000.0,2023-06-01,саратовская область,2110,1450000.0,137,AT,Petrol,2
2882,201078,49,M,270000.0,2021-06-01,республика мордовия,xray,2500000.0,87,MT,Petrol,1
2883,200501,55,M,475000.0,2021-09-01,удмуртская республика,2113,700000.0,87,MT,Petrol,3
2884,201995,59,M,624000.0,2022-06-01,самарская область,vesta,1950000.0,87,AT,Petrol,2
2885,198064,47,F,502000.0,2022-08-01,республика башкортостан,largus,950000.0,132,MT,Petrol,3
2886,199473,47,M,619000.0,2021-04-01,республика башкортостан,2110,1700000.0,107,MT,Diesel,1
2887,198702,52,M,240000.0,2023-07-01,удмуртская республика,2114,1950000.0,127,AT,Petrol,2
2888,202262,43,F,501000.0,2023-06-01,пензенская область,2114,1050000.0,147,AT,Petrol,0
2889,197540,37,M,240000.0,2021-07-01,саратовская область,kalina,1250000.0,102,MT,Petrol,3
2890,201719,46,M,240000.0,2021-02-01,самарская область,2110,700000.0,112,MT,Petrol,1
2891,199180,36,M,568000.0,2022-05-01,оренбургская область,vesta,2950000.0,142,AT,Petrol,1
2892,198182,55,M,257000.0,2022-03-01,оренбургская область,niva travel,1600000.0,147,MT,Petrol,4
2893,202131,43,M,240000.0,2021-11-01,удмуртская республика,priora,2150000.0,92,MT,Petrol,1
2894,199502,54,M,835000.0,2023-08-01,республика башкортостан,2112,2700000.0,107,MT,Petrol,1
2895,199434,61,M,269000.0,2023-06-01,кировская область,priora,2850000.0,92,MT,Petrol,5
2896,202022,57,F,497000.0,2023-05-01,республика мордовия,2115,2850000.0,117,AT,Petrol,5
2897,199582,41,M,408000.0,2021-02-01,нижегородская область,oka,2100000.0,112,MT,Petrol,3
2898,201127,44,M,1203000.0,2021-03-01,республика мордовия,riva,800000.0,142,MT,Petrol,0
2899,201009,61,M,770000.0,2022-01-01,нижегородская область,2110,700000.0,117,AT,Petrol,2
2900,201984,54,M,240000.0,2021-12-01,пермский край,2115,1050000.0,127,MT,Petrol,2
2901,201737,44,M,240000.0,2021-09-01,чувашская республика,2107,1950000.0,102,AT,Diesel,3
2902,198222,38,M,1155000.0,2022-08-01,республика татарстан,priora,2150000.0,117,MT,Petrol,2
2903,202338,50,M,601000.0,2022-06-01,оренбургская область,xray,3100000.0,102,MT,Petrol,2
2904,201549,44,F,452000.0,2022-02-01,республика башкортостан,2109,750000.0,132,AT,Petrol,1
2905,198360,53,M,266000.0,2021-05-01,самарская область,largus,1200000.0,102,MT,Petrol,1
2906,198309,44,M,329000.0,2023-09-01,нижегородская область,kalina,2250000.0,142,AT,Petrol,1
2907,198782,58,M,420000.0,2021-10-01,удмуртская республика,largus,2200000.0,142,MT,Petrol,4
2908,197715,61,F,367000.0,2022-06-01,удмуртская республика,2115,1650000.0,132,AT,Petrol,4
2909,197744,50,M,284000.0,2022-04-01,республика татарстан,oka,1850000.0,137,MT,Petrol,0
2910,202205,42,M,414000.0,2022-05-01,удмуртская республика,2112,3150000.0,132,AT,Petrol,0
2911,197736,45,M,463000.0,2023-03-01,республика марий эл,2114,2150000.0,127,MT,Petrol,2
2912,201805,44,M,269000.0,2021-01-01,республика татарстан,2110,850000.0,122,MT,Petrol,2
2913,199697,52,M,313000.0,2023-08-01,нижегородская область,kalina,2750000.0,127,MT,Diesel,2
2914,199016,56,M,306000.0,2021-06-01,республика мордовия,largus,2500000.0,107,MT,Petrol,0
2915,201291,50,M,240000.0,2023-08-01,республика башкортостан,oka,2200000.0,117,AT,Petrol,2
2916,200645,53,M,365000.0,2023-11-01,оренбургская область,2110,3100000.0,147,MT,Petrol,2
2917,201235,47,M,274000.0,2022-01-01,республика марий эл,2114,1150000.0,117,MT,Petrol,2
2918,197551,50,M,333000.0,2021-07-01,пермский край,21099,1750000.0,142,AT,Petrol,0
2919,197642,48,M,311000.0,2022-12-01,саратовская область,2111,1850000.0,97,AT,Petrol,2
2920,199585,56,M,360000.0,2021-02-01,самарская область,largus,3200000.0,117,AT,Petrol,1
2921,200701,32,M,240000.0,2022-09-01,самарская область,2113,2600000.0,117,AT,Petrol,2
2922,200575,37,M,272000.0,2021-01-01,нижегородская область,niva legend,1100000.0,122,MT,Petrol,1
2923,197544,49,M,240000.0,2022-08-01,республика татарстан,2109,2250000.0,107,AT,Petrol,1
2924,201873,57,M,423000.0,2023-02-01,нижегородская область,niva travel,1400000.0,97,MT,Petrol,4
2925,200272,42,M,430000.0,2021-07-01,кировская область,samara,1550000.0,117,MT,Petrol,0
2926,200001,45,M,322000.0,2023-02-01,саратовская область,granta,2300000.0,122,MT,Petrol,2
2927,200061,46,M,269000.0,2022-04-01,саратовская область,niva travel,2500000.0,142,AT,Petrol,0
2928,198798,43,M,379000.0,2022-08-01,самарская область,riva,1900000.0,97,MT,Petrol,4
2929,199242,37,F,452000.0,2023-03-01,республика башкортостан,xray,2250000.0,107,AT,Diesel,2
2930,198914,41,M,594000.0,2021-06-01,пензенская область,2111,2700000.0,112,MT,Petrol,2
2931,200584,48,M,240000.0,2021-07-01,республика мордовия,niva travel,3150000.0,107,AT,Petrol,2
2932,199177,58,M,451000.0,2022-06-01,самарская область,samara,2350000.0,112,MT,Petrol,3
2933,201799,53,M,562000.0,2023-05-01,нижегородская область,2111,1050000.0,87,AT,Petrol,4
2934,202003,50,M,537000.0,2021-03-01,республика татарстан,xray,950000.0,92,MT,Petrol,0
2935,198204,30,M,359000.0,2022-10-01,самарская область,2107,800000.0,92,MT,Petrol,2
2936,201085,51,M,470000.0,2021-03-01,республика башкортостан,samara,2300000.0,122,MT,Diesel,4
2937,201967,46,M,914000.0,2021-08-01,республика башкортостан,granta,3100000.0,127,AT,Petrol,0
2938,201430,54,M,304000.0,2023-10-01,ульяновская область,2109,1950000.0,112,MT,Petrol,1
2939,197583,60,F,345000.0,2023-02-01,самарская область,priora,1000000.0,107,AT,Petrol,2
2940,201023,52,M,253000.0,2022-03-01,нижегородская область,priora,2150000.0,142,MT,Petrol,2
2941,199094,42,M,488000.0,2022-01-01,республика татарстан,largus,1950000.0,112,MT,Petrol,4
2942,198587,42,M,388000.0,2021-04-01,республика башкортостан,niva legend,1700000.0,117,AT,Petrol,5
2943,199045,44,M,255000.0,2022-09-01,республика марий эл,niva legend,2000000.0,122,MT,Diesel,1
2944,201099,46,M,291000.0,2021-04-01,республика татарстан,vesta,2450000.0,102,AT,Petrol,4
2945,201880,55,M,461000.0,2021-10-01,республика марий эл,priora,1450000.0,127,MT,Petrol,1
2946,197728,55,M,363000.0,2022-01-01,республика марий эл,kalina,2050000.0,112,MT,Petrol,3
2947,198307,45,M,240000.0,2022-07-01,республика татарстан,2109,950000.0,87,AT,Diesel,2
2948,200088,49,M,240000.0,2021-07-01,республика башкортостан,2107,1150000.0,92,MT,Petrol,2
2949,199659,44,M,424000.0,2021-12-01,пермский край,riva,1750000.0,92,AT,Petrol,1
2950,198035,51,M,240000.0,2022-10-01,саратовская область,riva,2200000.0,142,MT,Diesel,0
2951,200775,59,M,860000.0,2021-09-01,республика татарстан,2107,2050000.0,87,MT,Petrol,3
2952,201510,54,M,789000.0,2023-06-01,республика башкортостан,2114,1350000.0,87,AT,Petrol,1
2953,199920,61,M,254000.0,2023-10-01,удмуртская республика,vesta,1700000.0,92,MT,Petrol,2
2954,201981,54,F,294000.0,2023-09-01,самарская область,21099,900000.0,122,MT,Petrol,0
2955,200116,57,M,343000.0,2022-08-01,республика башкортостан,2107,1800000.0,132,AT,Diesel,0
2956,200960,55,M,256000.0,2023-08-01,саратовская область,largus,1500000.0,132,MT,Petrol,2
2957,197954,48,M,573000.0,2021-07-01,чувашская республика,niva travel,950000.0,137,MT,Petrol,1
2958,201458,55,M,437000.0,2021-05-01,самарская область,largus,3150000.0,137,MT,Petrol,3
2959,200710,56,M,672000.0,2023-06-01,республика татарстан,2113,2600000.0,122,MT,Petrol,2
2960,199640,53,M,539000.0,2022-07-01,пермский край,riva,1150000.0,112,MT,Petrol,1
2961,199565,34,M,240000.0,2021-03-01,пензенская область,2107,2750000.0,142,AT,Petrol,1
2962,199534,49,M,476000.0,2022-04-01,самарская область,2112,750000.0,147,AT,Petrol,2
2963,200394,55,M,453000.0,2023-10-01,республика башкортостан,largus,2600000.0,132,MT,Petrol,4
2964,199852,45,M,653000.0,2021-08-01,кировская область,2110,1350000.0,92,AT,Petrol,3
2965,199929,59,M,513000.0,2022-12-01,удмуртская республика,21099,900000.0,102,MT,Petrol,5
2966,198967,57,M,240000.0,2023-03-01,самарская область,2112,1150000.0,142,MT,Petrol,1
2967,198571,58,M,396000.0,2023-01-01,нижегородская область,samara,1500000.0,132,MT,Petrol,0
2968,198823,54,M,291000.0,2021-08-01,пензенская область,2115,1500000.0,92,AT,Petrol,2
2969,200264,40,M,240000.0,2021-09-01,республика башкортостан,2109,900000.0,112,MT,Petrol,0
2970,202170,44,M,311000.0,2023-05-01,удмуртская республика,vesta,1000000.0,107,MT,Petrol,1
2971,200061,60,M,240000.0,2023-07-01,саратовская область,priora,1250000.0,112,MT,Petrol,0
2972,202391,55,M,417000.0,2022-01-01,самарская область,riva,800000.0,142,MT,Petrol,2
2973,201530,43,M,240000.0,2021-01-01,республика башкортостан,vesta,2700000.0,117,MT,Petrol,1
2974,199029,54,M,258000.0,2021-10-01,чувашская республика,2114,1650000.0,112,MT,Petrol,2
2975,197914,59,M,834000.0,2021-09-01,оренбургская область,oka,750000.0,92,MT,Petrol,0
2976,201216,45,M,240000.0,2021-11-01,пермский край,niva legend,1700000.0,92,AT,Petrol,1
2977,200233,58,M,725000.0,2022-07-01,республика башкортостан,2112,2100000.0,147,AT,Petrol,5
2978,198766,51,F,240000.0,2023-04-01,саратовская область,samara,1150000.0,117,MT,Petrol,0
2979,199333,38,M,566000.0,2021-02-01,республика башкортостан,granta,2150000.0,92,MT,Petrol,1
2980,200507,45,M,684000.0,2021-09-01,самарская область,21099,700000.0,147,AT,Petrol,1
2981,198838,35,M,318000.0,2022-03-01,самарская область,niva legend,2300000.0,92,MT,Petrol,2
2982,200551,52,M,365000.0,2023-08-01,республика башкортостан,granta,1600000.0,107,MT,Petrol,0
2983,202271,45,M,279000.0,2021-05-01,оренбургская область,oka,1100000.0,97,AT,Petrol,1
2984,200668,51,M,329000.0,2023-06-01,нижегородская область,granta,1850000.0,112,AT,Petrol,2
2985,200423,54,M,246000.0,2023-07-01,республика татарстан,niva travel,1600000.0,117,MT,Petrol,0
2986,197800,57,M,609000.0,2022-04-01,республика башкортостан,granta,700000.0,142,AT,Petrol,0
2987,202212,50,M,574000.0,2022-12-01,республика башкортостан,2112,3200000.0,112,MT,Petrol,2
2988,199753,57,M,240000.0,2023-12-01,пермский край,riva,2500000.0,117,AT,Petrol,1
2989,201081,47,M,318000.0,2022-05-01,пермский край,2114,1800000.0,117,AT,Petrol,1
